filename,tempo,energy,brightness,key,scale,dissonance,entropy,danceability,chord_strength,bpm
111_Yan_Block,123.06162262,0.969938576221,1296.30480957,"{'strength': 0.538797914982, 'key': 'E', 'scale': 'minor'}",,0.437246948481,7.46811008453,1.38602995872,0.588403463364,123.06162262
15_Minutes_Sabrina_Carpenter,103.912445068,0.983608841896,1247.82275391,"{'strength': 0.656073153019, 'key': 'G', 'scale': 'major'}",,0.462951004505,7.79715824127,1.63468384743,0.495783805847,103.912445068
1DB4L_Skippa,136.136398315,0.829585433006,1111.01660156,"{'strength': 0.584885954857, 'key': 'E', 'scale': 'minor'}",,0.446612745523,7.40664482117,1.40130829811,0.522300958633,136.136398315
2002_MACAN,136.918777466,0.927926898003,347.521057129,"{'strength': 0.558255672455, 'key': 'C#', 'scale': 'minor'}",,0.305771231651,4.95379734039,1.06539738178,0.48707011342,136.918777466
23_Burna_Boy,99.1815490723,0.928225338459,925.36138916,"{'strength': 0.639186441898, 'key': 'A', 'scale': 'minor'}",,0.437568157911,7.35156869888,1.2915687561,0.524186491966,99.1815490723
25_Rod_Wave,104.173240662,0.927786231041,998.904846191,"{'strength': 0.543024122715, 'key': 'F#', 'scale': 'minor'}",,0.444911748171,7.27578115463,1.17254638672,0.510874271393,104.173240662
2AM_BigXthaPlug,123.353561401,0.899041116238,1360.33947754,"{'strength': 0.602941393852, 'key': 'Bb', 'scale': 'minor'}",,0.452619493008,7.82588577271,1.10689520836,0.447952061892,123.353561401
300_BANIEK_Otsochodzi,139.864013672,0.97976231575,1337.18652344,"{'strength': 0.579341351986, 'key': 'A', 'scale': 'major'}",,0.458543151617,7.71309280396,1.25505518913,0.496994972229,139.864013672
30_For_30_(with_Kendrick_Lamar)_SZA,140.217330933,0.80076366663,820.815917969,"{'strength': 0.602779567242, 'key': 'Ab', 'scale': 'minor'}",,0.415279567242,6.90373182297,1.19423115253,0.517538905144,140.217330933
4_Kampé_Joé_Dwèt_Filé,91.7920608521,0.979701757431,994.984619141,"{'strength': 0.587406158447, 'key': 'C#', 'scale': 'major'}",,0.445155382156,7.42651081085,1.49058270454,0.526682198048,91.7920608521
52_Bars_Karan_Aujla,164.170639038,0.790574669838,1391.0045166,"{'strength': 0.715749561787, 'key': 'F#', 'scale': 'minor'}",,0.453989982605,7.41717624664,0.9284927845,0.519129514694,164.170639038
700_(Raw)_Malie_Donn,101.775535583,0.511548757553,515.897460938,"{'strength': 0.662501275539, 'key': 'E', 'scale': 'minor'}",,0.41885137558,6.56512975693,0.816854953766,0.476879745722,101.775535583
7_Días_Gabito_Ballesteros,112.095207214,0.966495752335,972.524169922,"{'strength': 0.753149747849, 'key': 'E', 'scale': 'major'}",,0.444093972445,7.38754272461,1.17182922363,0.53756660223,112.095207214
A200_King_Savagge,99.7526626587,0.921698570251,1160.62988281,"{'strength': 0.775060415268, 'key': 'D', 'scale': 'major'}",,0.441034048796,7.45040273666,1.09505772591,0.497084826231,99.7526626587
Aasa_Kooda_(From_Think_Indie)_Sai_Abhyankkar,97.9536361694,0.853474795818,739.989013672,"{'strength': 0.708557128906, 'key': 'D', 'scale': 'minor'}",,0.424595981836,7.0435295105,1.10282504559,0.531931698322,97.9536361694
Aaya_Re_Toofan_(From_Chhaava)_A.R._Rahman,150.008590698,0.820268273354,1181.77209473,"{'strength': 0.686963379383, 'key': 'C#', 'scale': 'major'}",,0.452193468809,7.46640872955,1.59317314625,0.555396199226,150.008590698
Abracadabra_Lady_Gaga,113.676437378,0.31690043211,839.115905762,"{'strength': 0.769555330276, 'key': 'Bb', 'scale': 'minor'}",,0.443989127874,6.92059803009,1.07718455791,0.532095253468,113.676437378
Acima_De_Mim_Só_Deus_Filipe_Ret,131.414154053,0.586739242077,1029.02062988,"{'strength': 0.645136535168, 'key': 'B', 'scale': 'major'}",,0.408797085285,6.80190753937,0.905535936356,0.517982423306,131.414154053
Admirin'_You_(feat._Preston_Pablo)_Karan_Aujla,164.170639038,0.790574669838,1391.17138672,"{'strength': 0.715749561787, 'key': 'F#', 'scale': 'minor'}",,0.453988701105,7.41716909409,0.9284927845,0.519129514694,164.170639038
Aeod_All_Eyes_on_the_Dunce_Jamal,99.6105728149,0.974968910217,1911.59143066,"{'strength': 0.542137086391, 'key': 'C#', 'scale': 'major'}",,0.472576886415,7.80755376816,1.81654894352,0.545324146748,99.6105728149
Afsos_Anuv_Jain,152.111587524,0.92899954319,527.957092285,"{'strength': 0.774211585522, 'key': 'F', 'scale': 'major'}",,0.429115146399,6.86906147003,1.06838428974,0.549285173416,152.111587524
After_Hours_Kehlani,79.7308807373,0.987133622169,875.75994873,"{'strength': 0.659635901451, 'key': 'E', 'scale': 'minor'}",,0.441148489714,7.34470081329,1.4713242054,0.491862118244,79.7308807373
Agyekum_Kweku_Smoke,119.599990845,0.791578233242,802.211181641,"{'strength': 0.699701547623, 'key': 'G', 'scale': 'major'}",,0.420325368643,6.69453287125,1.00619602203,0.478757590055,119.599990845
Ain't_No_Love_In_Oklahoma_Luke_Combs,142.550201416,0.973566770554,1251.09814453,"{'strength': 0.746296286583, 'key': 'F', 'scale': 'minor'}",,0.469670802355,7.5737786293,1.25250482559,0.518911957741,142.550201416
Airport_in_1030_David_Tao,89.0313262939,0.960074365139,569.066772461,"{'strength': 0.780754625797, 'key': 'Bb', 'scale': 'minor'}",,0.41270673275,6.64373683929,1.59118700027,0.522967159748,89.0313262939
Akhiyaan_Gulaab_(From_Teri_Baaton_Mein_Aisa_Uljha_Jiya)_Mitraz,106.839813232,0.976984620094,812.397216797,"{'strength': 0.556834936142, 'key': 'Ab', 'scale': 'minor'}",,0.439444899559,7.17652654648,1.53027760983,0.454733282328,106.839813232
Aki_Sioni_Njerae,79.9005126953,0.972844362259,463.110443115,"{'strength': 0.77582103014, 'key': 'Bb', 'scale': 'major'}",,0.406271666288,6.05172729492,1.58440518379,0.537724375725,79.9005126953
Aldırma_Gönül_Edip_Akbayram,97.169303894,0.979759633541,856.695007324,"{'strength': 0.565528869629, 'key': 'D', 'scale': 'major'}",,0.445923656225,7.38506031036,2.04591679573,0.529907882214,97.169303894
Alegría_Tiago_PZK,129.901672363,0.955343127251,1882.42675781,"{'strength': 0.603150904179, 'key': 'F#', 'scale': 'minor'}",,0.455733597279,7.90434074402,1.42232191563,0.503496050835,129.901672363
Alle_Jläser_huh_Kasalla,132.005233765,0.977214217186,1823.95788574,"{'strength': 0.712891876698, 'key': 'C#', 'scale': 'major'}",,0.475487411022,8.00174427032,1.29642724991,0.590351223946,132.005233765
alle_märchen_sind_gelogen_jolle,148.061706543,0.968773841858,1202.39599609,"{'strength': 0.758053183556, 'key': 'F', 'scale': 'major'}",,0.449766844511,7.43933963776,1.10227525234,0.590996861458,148.061706543
All_The_Love_Ayra_Starr,99.4011383057,0.507252395153,852.196166992,"{'strength': 0.626974105835, 'key': 'E', 'scale': 'major'}",,0.412991762161,6.70852804184,1.15695846081,0.561207413673,99.4011383057
All_The_Stars_Kendrick_Lamar,99.8912277222,0.940404355526,1229.68188477,"{'strength': 0.670938491821, 'key': 'F', 'scale': 'minor'}",,0.425467997789,7.40595006943,1.3283188343,0.516800224781,99.8912277222
Alpha_Damso,154.723754883,0.976221561432,1212.58679199,"{'strength': 0.58640730381, 'key': 'A', 'scale': 'major'}",,0.429868727922,7.45888614655,1.66337168217,0.6003895998,154.723754883
Amapiano_Asake,90.1991271973,0.977603018284,785.86151123,"{'strength': 0.730885267258, 'key': 'C#', 'scale': 'major'}",,0.431366175413,6.95252752304,1.38440608978,0.477644473314,90.1991271973
Amarcord_Sarah_Toscano,134.916885376,0.97964656353,1273.67004395,"{'strength': 0.632400214672, 'key': 'F#', 'scale': 'major'}",,0.44323566556,7.68706798553,1.35751414299,0.509011149406,134.916885376
Amor_de_Vago_La_T_y_la_M,90.166343689,0.978049874306,1111.69958496,"{'strength': 0.759773731232, 'key': 'D', 'scale': 'major'}",,0.433675587177,7.45058870316,1.66180205345,0.521340847015,90.166343689
ANEMA_E_CORE_Serena_Brancale,120.261550903,0.978011250496,1490.10473633,"{'strength': 0.478121548891, 'key': 'Bb', 'scale': 'minor'}",,0.464709728956,7.69679069519,1.42626559734,0.465832382441,120.261550903
Angela_Bouss,93.9716339111,0.899186849594,1362.40332031,"{'strength': 0.520823299885, 'key': 'Eb', 'scale': 'major'}",,0.440525621176,7.34086036682,1.18914914131,0.433937638998,93.9716339111
Angeles_Kidd_Voodoo,149.703536987,0.681079983711,824.823791504,"{'strength': 0.650499880314, 'key': 'C#', 'scale': 'minor'}",,0.41206023097,6.38996648788,0.994727313519,0.524634003639,149.703536987
Angelito_Bad_Gyal,89.9629592896,0.974359750748,1068.02746582,"{'strength': 0.613984286785, 'key': 'B', 'scale': 'major'}",,0.434342086315,7.41853046417,1.59152495861,0.468623638153,89.9629592896
Angel_Numbers__Ten_Toes_Chris_Brown,139.110458374,0.956964850426,775.748901367,"{'strength': 0.664315640926, 'key': 'B', 'scale': 'minor'}",,0.44409519434,7.16304159164,1.06300055981,0.491520315409,139.110458374
Angikwazi_ukukhuluma_Masinga_Sgqoko_Sembongolo,142.722427368,0.947090506554,1328.43786621,"{'strength': 0.829121649265, 'key': 'C#', 'scale': 'major'}",,0.443946868181,7.70655250549,1.42916250229,0.541713297367,142.722427368
Anthem_timelesz,100.039802551,0.963301956654,882.973388672,"{'strength': 0.642610609531, 'key': 'G', 'scale': 'minor'}",,0.406880378723,6.98886680603,1.4201208353,0.580540060997,100.039802551
Antidote_Karan_Aujla,164.170639038,0.790574669838,1390.94677734,"{'strength': 0.715749561787, 'key': 'F#', 'scale': 'minor'}",,0.453987747431,7.4171705246,0.9284927845,0.519129514694,164.170639038
Antologia_Shakira,119.948371887,0.971249997616,1336.22253418,"{'strength': 0.788674712181, 'key': 'F#', 'scale': 'major'}",,0.461891889572,7.73916625977,1.66963326931,0.630669355392,119.948371887
Anugerah_Terindah_Andmesh,143.447799683,0.58206731081,630.741516113,"{'strength': 0.706835091114, 'key': 'A', 'scale': 'minor'}",,0.399000257254,6.26848554611,0.881729602814,0.524453282356,143.447799683
ANXIETY_(feat._Doechii)_Sleepy_Hallow,129.006866455,0.948977291584,559.233154297,"{'strength': 0.595588624477, 'key': 'G', 'scale': 'major'}",,0.408176273108,6.68274879456,1.39341056347,0.49182331562,129.006866455
Ao_To_Natsu_Mrs._GREEN_APPLE,92.2930755615,0.98126077652,1827.72045898,"{'strength': 0.871369302273, 'key': 'E', 'scale': 'major'}",,0.47579023242,7.84162092209,1.05388522148,0.559798538685,92.2930755615
Apna_Bana_Le_(From_Bhediya)_Arijit_Singh,123.825454712,0.903454124928,651.493530273,"{'strength': 0.612940371037, 'key': 'D', 'scale': 'minor'}",,0.442680239677,6.94302940369,1.14565289021,0.507854223251,123.825454712
APT._ROSÉ,149.073257446,0.950080811977,1579.10510254,"{'strength': 0.595733821392, 'key': 'D', 'scale': 'major'}",,0.463311970234,7.82179069519,1.60699689388,0.490479558706,149.073257446
Arike_Kunmie,84.9387283325,0.973804533482,781.135803223,"{'strength': 0.700767040253, 'key': 'E', 'scale': 'major'}",,0.415213376284,7.06619310379,1.28018498421,0.596010923386,84.9387283325
Arm's_Length_Sam_Fender,162.198791504,0.980913937092,1461.16162109,"{'strength': 0.78253030777, 'key': 'C', 'scale': 'major'}",,0.470539569855,7.7662396431,1.17947721481,0.531850814819,162.198791504
ATTITUDE_IVE,98.9482040405,0.984769582748,1409.5625,"{'strength': 0.699425756931, 'key': 'F#', 'scale': 'minor'}",,0.467560738325,7.7472281456,2.4427793026,0.545107722282,98.9482040405
Aufgewachsen_in_Berlin_NGEE,124.847557068,0.255349218845,1141.86364746,"{'strength': 0.707238376141, 'key': 'B', 'scale': 'minor'}",,0.431332439184,7.37310123444,1.41631734371,0.540821015835,124.847557068
Aura_Shubh,184.570205688,0.950582742691,1102.04394531,"{'strength': 0.468777179718, 'key': 'F#', 'scale': 'minor'}",,0.405790030956,6.97040319443,1.90546381474,0.407772392035,184.570205688
Ayaza_Serdim_Kubilay_Karça,114.961463928,0.975670874119,721.443908691,"{'strength': 0.513236701488, 'key': 'Bb', 'scale': 'major'}",,0.429291725159,7.23762559891,1.27985024452,0.478768765926,114.961463928
AY_MAMÁ_Tito_Double_P,110.026412964,0.969480454922,789.703735352,"{'strength': 0.747458219528, 'key': 'Bb', 'scale': 'major'}",,0.438606083393,7.37526607513,1.18022811413,0.536084115505,110.026412964
A_Bar_Song_(Tipsy)_Shaboozey,80.9805603027,0.967167019844,1404.79431152,"{'strength': 0.765701234341, 'key': 'D', 'scale': 'major'}",,0.471791267395,7.750477314,1.21825015545,0.586554050446,80.9805603027
A_Sky_Full_of_Stars_Coldplay,87.1215591431,0.478059887886,1059.51794434,"{'strength': 0.863742768764, 'key': 'Eb', 'scale': 'major'}",,0.433907240629,6.82217502594,0.842662572861,0.540299892426,87.1215591431
"Až_na_měsíc_(feat._Calin,_Hasan_&_Nik_Tendo)_Viktor_Sheen",146.041885376,0.932322502136,1095.03747559,"{'strength': 0.793242692947, 'key': 'Eb', 'scale': 'major'}",,0.446561574936,7.42949581146,1.2843580246,0.426823377609,146.041885376
Baby_(Is_It_A_Crime)_Rema,107.005012512,0.981493830681,784.109008789,"{'strength': 0.631134569645, 'key': 'B', 'scale': 'major'}",,0.417225390673,7.08047389984,1.90216445923,0.467983722687,107.005012512
Baby_Don't_Cry_(Chinese_Version)_EXO,154.979431152,0.936436593533,1548.98754883,"{'strength': 0.635038435459, 'key': 'D', 'scale': 'major'}",,0.458240091801,7.71739721298,1.06239724159,0.515818297863,154.979431152
BABY_GIMS,99.671043396,0.966365993023,955.509094238,"{'strength': 0.644536375999, 'key': 'Eb', 'scale': 'minor'}",,0.425105422735,7.06160068512,1.21587657928,0.528219163418,99.671043396
Baby_Shark_Pinkfong,115.140098572,0.97877317667,1216.13720703,"{'strength': 0.55133497715, 'key': 'G', 'scale': 'minor'}",,0.438121765852,7.43252754211,1.65214574337,0.538347601891,115.140098572
Baby_Tee_GALCHANIE,97.8753204346,0.933748066425,883.275634766,"{'strength': 0.788670182228, 'key': 'E', 'scale': 'minor'}",,0.430928170681,6.96949672699,1.14680302143,0.641810536385,97.8753204346
Backburner_NIKI,127.938735962,0.982788145542,1489.17089844,"{'strength': 0.509185552597, 'key': 'A', 'scale': 'major'}",,0.470470398664,7.77302885056,1.54980635643,0.481922596693,127.938735962
Back_2_My_Roots_Rebel_Souljahz,166.251724243,0.971771299839,1070.34692383,"{'strength': 0.74458527565, 'key': 'G', 'scale': 'major'}",,0.45123681426,7.42527008057,1.36188232899,0.494272261858,166.251724243
Baddest_In_The_Room_Fridayy,83.3900146484,0.960300564766,1104.85827637,"{'strength': 0.736157596111, 'key': 'Bb', 'scale': 'major'}",,0.434290528297,7.22960567474,1.42227065563,0.425838798285,83.3900146484
BADDIE_Luar_La_L,126.006584167,0.985677182674,1726.36523438,"{'strength': 0.614607512951, 'key': 'C#', 'scale': 'major'}",,0.467377007008,8.02943229675,1.55745768547,0.538624882698,126.006584167
Bad_Dreams_Teddy_Swims,128.112609863,0.969301342964,1127.78503418,"{'strength': 0.504777669907, 'key': 'E', 'scale': 'major'}",,0.453332513571,7.54679250717,2.02366399765,0.503462076187,128.112609863
Bad_Girl_(feat._Asake)_Wizkid,147.016601562,0.959377527237,1003.66668701,"{'strength': 0.500296711922, 'key': 'E', 'scale': 'minor'}",,0.440679788589,7.35870885849,1.45633018017,0.442179888487,147.016601562
Bad_State_of_Mind_Treaty_Oak_Revival,151.985900879,0.982122778893,1431.21911621,"{'strength': 0.713816344738, 'key': 'D', 'scale': 'major'}",,0.471508443356,7.55117702484,1.33436763287,0.485123217106,151.985900879
BAILE_INoLVIDABLE_Bad_Bunny,112.13961792,0.773654639721,844.679992676,"{'strength': 0.800124049187, 'key': 'A', 'scale': 'major'}",,0.33815908432,5.91852617264,1.04049360752,0.56328445673,112.13961792
BAKPAKK_Desh,79.9669342041,0.892115235329,766.208984375,"{'strength': 0.618502855301, 'key': 'C', 'scale': 'minor'}",,0.381422489882,6.59261798859,1.35901367664,0.449772030115,79.9669342041
Balance_Ayetian,116.321640015,0.982162833214,1343.09509277,"{'strength': 0.396069377661, 'key': 'E', 'scale': 'minor'}",,0.441204816103,7.45213937759,1.70807600021,0.397093445063,116.321640015
Ballandor_Jamal,99.6105728149,0.974968910217,1911.4675293,"{'strength': 0.542137086391, 'key': 'C#', 'scale': 'major'}",,0.472580194473,7.80754613876,1.81654894352,0.545324146748,99.6105728149
Ballert_auf_Lautlos_ZAH1DE,106.464820862,0.979648768902,1417.1217041,"{'strength': 0.641923010349, 'key': 'E', 'scale': 'major'}",,0.465021044016,7.78959941864,1.22221791744,0.445150256157,106.464820862
Baller_Abor_&_Tynna,137.695602417,0.969637274742,1251.85473633,"{'strength': 0.595438420773, 'key': 'F', 'scale': 'minor'}",,0.456233114004,7.56365633011,1.0489410162,0.529819726944,137.695602417
Balorda_nostalgia_Olly,91.9544448853,0.965207397938,954.554260254,"{'strength': 0.625543355942, 'key': 'G', 'scale': 'minor'}",,0.425465553999,7.16468858719,1.39795207977,0.467083901167,91.9544448853
Bam_Bam_Misha_Miller,129.907897949,0.983941197395,1035.83203125,"{'strength': 0.56679970026, 'key': 'E', 'scale': 'major'}",,0.452496945858,7.52785110474,1.71284484863,0.584861159325,129.907897949
BANDANA_KKevin,111.861351013,0.914526164532,1190.18725586,"{'strength': 0.847855865955, 'key': 'A', 'scale': 'minor'}",,0.455885231495,7.60624742508,1.14207744598,0.570609748363,111.861351013
Bandida_Luis_R_Conriquez,139.845001221,0.983117699623,1315.2019043,"{'strength': 0.633775174618, 'key': 'B', 'scale': 'major'}",,0.450785219669,7.55820703506,1.54037415981,0.546855092049,139.845001221
BANG_BANG_BANG_Beeztrap_Kotm,121.070800781,0.978647708893,685.836608887,"{'strength': 0.673699557781, 'key': 'B', 'scale': 'major'}",,0.431920677423,6.99449729919,1.59125387669,0.477301478386,121.070800781
Bansanka_tuki.,178.205932617,0.951062262058,1265.12158203,"{'strength': 0.821679234505, 'key': 'G', 'scale': 'major'}",,0.397939175367,6.81144666672,1.23126113415,0.522345066071,178.205932617
Baptized_In_Fear_The_Weeknd,119.954811096,0.973545074463,1440.42651367,"{'strength': 0.511120855808, 'key': 'G', 'scale': 'major'}",,0.455839306116,7.54402828217,1.49040567875,0.434729367495,119.954811096
BATTITO_Fedez,123.059158325,0.982736587524,1984.63500977,"{'strength': 0.634503245354, 'key': 'D', 'scale': 'major'}",,0.471789628267,7.875,1.68601953983,0.533265173435,123.059158325
Beamer_T.I_BLAZE,107.957489014,0.97002184391,699.826477051,"{'strength': 0.658883988857, 'key': 'Bb', 'scale': 'minor'}",,0.423232406378,6.86806678772,1.63698709011,0.523991703987,107.957489014
Beautiful_Things_Benson_Boone,107.866493225,0.967774689198,1022.37628174,"{'strength': 0.638633370399, 'key': 'G', 'scale': 'minor'}",,0.442127525806,7.13373327255,1.63393473625,0.472735106945,107.866493225
Bed_Chem_Sabrina_Carpenter,109.878929138,0.985718846321,1238.94152832,"{'strength': 0.878549396992, 'key': 'D', 'scale': 'major'}",,0.447973251343,7.54165554047,1.91106271744,0.494567960501,109.878929138
Bekleyenim_Aleyna_Tilki,115.902191162,0.984483420849,2240.64575195,"{'strength': 0.602048575878, 'key': 'G', 'scale': 'minor'}",,0.47442522645,7.83678197861,1.40901684761,0.5013422966,115.902191162
Berharap_Pada_Timur_Salma_Salsabil,102.919815063,0.98246973753,1010.29449463,"{'strength': 0.721501111984, 'key': 'G', 'scale': 'major'}",,0.457070887089,7.61442613602,1.33690202236,0.513980567455,102.919815063
Bing_Bong_Yailin_la_Mas_Viral,129.93800354,0.963870704174,1505.10302734,"{'strength': 0.686535775661, 'key': 'Ab', 'scale': 'major'}",,0.443383216858,7.5232591629,1.09221827984,0.46187376976,129.93800354
BIRDS_OF_A_FEATHER_Billie_Eilish,105.231536865,0.970216274261,659.620910645,"{'strength': 0.716899394989, 'key': 'A', 'scale': 'major'}",,0.435872077942,7.15791606903,1.53236973286,0.501909673214,105.231536865
"Biri_Marung_(feat._Sje_Konka,_Focalistic,_DJ_Maphorisa,_Scotts_Maphuma_&_CowBoii)_Mr_Pilato",113.019355774,0.889235496521,1302.67089844,"{'strength': 0.687058627605, 'key': 'A', 'scale': 'minor'}",,0.471610665321,7.98776006699,1.64357292652,0.556909739971,113.019355774
Bitter_Vacances_Mrs._GREEN_APPLE,92.2930755615,0.98126077652,1828.15820312,"{'strength': 0.871369302273, 'key': 'E', 'scale': 'major'}",,0.475781351328,7.8416185379,1.05388522148,0.559798538685,92.2930755615
Bling-Bang-Bang-Born_Creepy_Nuts,84.5504150391,0.983180999756,1201.50292969,"{'strength': 0.694822311401, 'key': 'Ab', 'scale': 'major'}",,0.461556196213,7.4193277359,3.61796092987,0.584016263485,84.5504150391
Blink_Twice_BINI,91.3104019165,0.967963993549,1498.5447998,"{'strength': 0.755689442158, 'key': 'B', 'scale': 'major'}",,0.440992921591,7.53780651093,1.30411171913,0.513623297215,91.3104019165
Blodigt_Anton_Westerlin,128.2134552,0.399203360081,1559.93798828,"{'strength': 0.757404327393, 'key': 'C', 'scale': 'major'}",,0.439948767424,7.57602214813,1.05681061745,0.65364831686,128.2134552
Blue_Jean_Baby_Zach_Bryan,84.6649398804,0.963903009892,1032.36328125,"{'strength': 0.785202205181, 'key': 'F', 'scale': 'major'}",,0.454870671034,7.42425012589,0.898106753826,0.526000082493,84.6649398804
blue_yung_kai,84.9674377441,0.93569868803,934.968200684,"{'strength': 0.570710003376, 'key': 'Ab', 'scale': 'minor'}",,0.442168802023,7.07896995544,1.01506078243,0.448314875364,84.9674377441
BMF_SZA,122.949714661,0.977598071098,947.342590332,"{'strength': 0.700869441032, 'key': 'E', 'scale': 'minor'}",,0.428080111742,6.99733066559,2.04214096069,0.475231081247,122.949714661
Bokuno_Koto_Mrs._GREEN_APPLE,92.2930755615,0.98126077652,1827.70068359,"{'strength': 0.871369302273, 'key': 'E', 'scale': 'major'}",,0.475785702467,7.84161996841,1.05388522148,0.559798538685,92.2930755615
BONSAI_Ak420,165.886062622,0.691814303398,806.831604004,"{'strength': 0.678853750229, 'key': 'D', 'scale': 'major'}",,0.384388685226,6.30889701843,1.14926064014,0.534500360489,165.886062622
Born_Again_(feat._Doja_Cat_&_RAYE)_LISA,115.075263977,0.985088407993,1773.79675293,"{'strength': 0.772558033466, 'key': 'A', 'scale': 'minor'}",,0.471611857414,7.90314674377,1.61481451988,0.557475924492,115.075263977
Born_in_Hell_Kweku_Smoke,119.599990845,0.791578233242,802.809326172,"{'strength': 0.699701547623, 'key': 'G', 'scale': 'major'}",,0.420328766108,6.69453239441,1.00619602203,0.478757590055,119.599990845
Boss_Tml_Vibez,125.219696045,0.953811645508,859.436706543,"{'strength': 0.689331233501, 'key': 'Eb', 'scale': 'minor'}",,0.450542062521,7.48054265976,1.16569948196,0.554448962212,125.219696045
BOW_AND_ARROW_Kenshi_Yonezu,101.442871094,0.970736861229,1512.10461426,"{'strength': 0.385960966349, 'key': 'C#', 'scale': 'minor'}",,0.477570652962,7.95861053467,1.1952996254,0.466572731733,101.442871094
Bo_Gogo_(feat._Tracy_&_Thatohatsi)_Kelvin_Momo,112.99445343,0.985545635223,2517.64819336,"{'strength': 0.695629298687, 'key': 'G', 'scale': 'major'}",,0.470191419125,8.21292591095,3.95321893692,0.528975784779,112.99445343
Brokey_Sheff_G,122.234306335,0.852157652378,1030.93383789,"{'strength': 0.677497625351, 'key': 'C#', 'scale': 'major'}",,0.426072180271,7.18508911133,1.18625116348,0.537030339241,122.234306335
Bukan_Lagi_Kita_Nadeera,143.66734314,0.987632215023,1524.1920166,"{'strength': 0.653904438019, 'key': 'A', 'scale': 'major'}",,0.458766102791,7.66493558884,1.60494887829,0.499428361654,143.66734314
bunda_🍑_Emilia,89.7968444824,0.982431232929,1464.41564941,"{'strength': 0.628271043301, 'key': 'D', 'scale': 'major'}",,0.447991877794,7.67196178436,1.30526900291,0.605822205544,89.7968444824
Bundle_By_Bundle_Burna_Boy,91.9530258179,0.977892816067,871.301818848,"{'strength': 0.558632612228, 'key': 'Ab', 'scale': 'minor'}",,0.441324114799,7.42581367493,1.48749113083,0.527028501034,91.9530258179
Bunga_Maaf_The_Lantis,114.959312439,0.976572036743,871.820739746,"{'strength': 0.786881804466, 'key': 'F', 'scale': 'major'}",,0.447920173407,7.24882555008,1.22174715996,0.545993864536,114.959312439
Busy_Woman_Sabrina_Carpenter,103.912445068,0.983608841896,1247.82275391,"{'strength': 0.656073153019, 'key': 'G', 'scale': 'major'}",,0.462951004505,7.79715824127,1.63468384743,0.495783805847,103.912445068
Butterflies_Hearts2Hearts,125.965454102,0.984110951424,783.400695801,"{'strength': 0.687711417675, 'key': 'F#', 'scale': 'minor'}",,0.446494877338,7.33532476425,1.81164395809,0.468494832516,125.965454102
BYE_Peso_Pluma,109.641090393,0.903640627861,949.29498291,"{'strength': 0.795316040516, 'key': 'F#', 'scale': 'major'}",,0.43373927474,7.3297290802,1.15166115761,0.566410779953,109.641090393
Bébé_à_moi_Guy2Bezbar,123.109375,0.95316195488,1605.67346191,"{'strength': 0.543267548084, 'key': 'D', 'scale': 'major'}",,0.462004750967,7.80777645111,1.17150783539,0.423172026873,123.109375
BİTMİYOR_Ben_Fero,126.87197113,0.959626853466,1569.04345703,"{'strength': 0.7795560956, 'key': 'C#', 'scale': 'minor'}",,0.44637092948,7.63975095749,1.57321250439,0.509642958641,126.87197113
"Cachondos_Session_#1_(feat._Sebastian_Esquivel,_Eugenio_Esquivel,_Tiagz_&_Los_Esquivel)_Kevin_AMF",110.195785522,0.983662188053,829.749023438,"{'strength': 0.669726014137, 'key': 'F', 'scale': 'major'}",,0.429953545332,7.11402130127,2.32327580452,0.517910540104,110.195785522
Cacos_De_Vidro_BK,85.0018768311,0.977411150932,1038.49182129,"{'strength': 0.707661092281, 'key': 'Bb', 'scale': 'major'}",,0.439524501562,7.33942174911,1.55244028568,0.555801689625,85.0018768311
Call_Me_When_You_Break_Up_Selena_Gomez,148.061706543,0.968773841858,1202.14147949,"{'strength': 0.758053183556, 'key': 'F', 'scale': 'major'}",,0.449759811163,7.43933677673,1.10227525234,0.590996861458,148.061706543
Canın_Beni_Çekti_Melike_Şahin,126.012702942,0.881057143211,656.888793945,"{'strength': 0.736971259117, 'key': 'A', 'scale': 'minor'}",,0.434424877167,6.81210947037,1.03675544262,0.513347923756,126.012702942
capaz_(merengueton)_Alleh,127.003646851,0.912127137184,1180.75744629,"{'strength': 0.642341852188, 'key': 'Eb', 'scale': 'minor'}",,0.430376976728,7.18769931793,1.09858620167,0.455247789621,127.003646851
CARTIER_SANTOS_SDM,110.978179932,0.944956898689,936.46295166,"{'strength': 0.700025856495, 'key': 'C#', 'scale': 'minor'}",,0.438775569201,7.46842241287,1.49876070023,0.561340034008,110.978179932
Castle_on_the_Hill_Ed_Sheeran,126.411300659,0.961342871189,1111.7253418,"{'strength': 0.795193612576, 'key': 'C#', 'scale': 'major'}",,0.441308021545,7.08486032486,1.07959210873,0.574070513248,126.411300659
Caída_Libre_(feat._Robe)_Leiva,85.1332015991,0.981477439404,1407.46081543,"{'strength': 0.842292189598, 'key': 'E', 'scale': 'major'}",,0.474994808435,7.63255548477,1.22826337814,0.558663904667,85.1332015991
Chambre_04_Dj_Kawest,97.4152832031,0.877021968365,1132.27587891,"{'strength': 0.714182078838, 'key': 'E', 'scale': 'major'}",,0.438044369221,7.17720651627,1.25005173683,0.481033205986,97.4152832031
